ref,greek,lemma,pos,didakta,rel,syn,line,didakta_1,didakta_2,didakta_3,didakta_4
2274211.1,οἴομαι,ὀΐω,v1spia---,Pres. | Ind. | Act.,2274211.7,PRED_CO,Ref=1.204|SpaceAfter=No,Pres.,Ind.,Act.,
,,,,,,,Ref=1.204,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274211.1,ἑός,ᾗς,a-p---fd-,Agr.,2274212.2,ATR,Ref=1.205,Agr.,,,
2274212.2,ὑπεροπλία,ὑπεροπλίῃσι,n-p---fd-,DatMean.,2274212.7,ADV,Ref=1.205,DatMean.,,,
2274212.3,τάχα,τάχ’,d--------,,2274212.7,ADV,Ref=1.205,,,,
2274212.4,ἄν,ἄν,g--------,,2274212.7,AuxY,Ref=1.205,,,,
2274212.5,ποτέ,ποτε,g--------,,2274212.7,ADV,Ref=1.205,,,,
2274212.6,θυμός,θυμόν,n-s---ma-,AccObj. ,2274212.7,OBJ,Ref=1.205,AccObj.,,,
2274212.7,ὄλλυμι,ὀλέσσῃ,v3sasa---,AorNoni. | SubjHomer. | Act.,2274212.0,PRED,Ref=1.205|SpaceAfter=No,AorNoni.,SubjHomer.,Act.,
,,,,,,,Ref=1.205,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274212.7,ὁ,τὸν,p-s---ma-,AccObj. ,2274213.4,OBJ,Ref=1.206,AccObj.,,,
2274213.2,δέ,δ’,g--------,,2274213.0,COORD,Ref=1.206,,,,
2274213.3,αὖτε,αὖτε,d--------,,2274213.4,AuxY,Ref=1.206,,,,
2274213.4,προσεῖπον,προσέειπε,v3saia---,Aor. | Ind. | Act.,2274213.2,PRED_CO,Ref=1.206,Aor.,Ind.,Act.,
2274213.5,θεά,θεά,n-s---fn-,Agr.,2274213.9,SBJ_AP,Ref=1.206,Agr.,,,
2274213.6,γλαυκῶπις,γλαυκῶπις,a-s---fn-,Agr.,2274213.7,ATR,Ref=1.206,Agr.,,,
2274213.7,Ἀθήνη,Ἀθήνη,n-s---fn-,NomSubj.,2274213.9,SBJ_AP,Ref=1.206|SpaceAfter=No,NomSubj.,,,
,,,,,,,Ref=1.206,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274214.1,ἔρχομαι,ἦλθον,v1saia---,Aor. | Ind. | Act.,2274214.0,PRED,Ref=1.207,Aor.,Ind.,Act.,
2274214.1,ἐγώ,ἐγὼ,p-s---fn-,NomSubj.,2274214.1,SBJ,Ref=1.207,NomSubj.,,,
2274214.3,παύω,παύσουσα,v-sfpafn-,FutNoni. | PartSupp. | Act. | Agr.,2274214.1,ADV,Ref=1.207,FutNoni.,PartSupp.,Act.,Agr.
2274214.3,ὁ,τὸ,l-s---na-,Agr.,2274214.6,ATR,Ref=1.207,Agr.,,,
2274214.5,σός,σόν,a-s---na-,Agr.,2274214.6,ATR,Ref=1.207,Agr.,,,
2274214.6,μένος,μένος,n-s---na-,AccObj. ,2274214.3,OBJ,Ref=1.207|SpaceAfter=No,AccObj.,,,
,,,,,,,Ref=1.207,,,,
2274214.8,εἰ,αἴ,c--------,,2274214.3,AuxC,Ref=1.207,,,,
2274214.9,ἄν,κε,g--------,,2274214.1,AuxY,Ref=1.207,,,,
2274214.1,πείθω,πίθηαι,v2sase---,AorNoni. | SubjSubor. | MidSpon.,2274214.8,ADV,Ref=1.207|SpaceAfter=No,AorNoni.,SubjSubor.,MidSpon.,
,,,,,,,Ref=1.207,,,,
2274214.12,οὐρανόθεν,οὐρανόθεν,d--------,,2274214.1,OBJ,Ref=1.208|SpaceAfter=No,,,,
,,,,,,,Ref=1.208,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274215.1,πρό,πρό,r--------,Preverb,2274215.4,AuxZ,Ref=1.208,Preverb,,,
2274215.2,δέ,δέ,g--------,,2274215.0,COORD,Ref=1.208,,,,
2274215.2,ἐγώ,μ’,p-s---fa-,AccObj. ,2274215.4,OBJ,Ref=1.208,AccObj.,,,
2274215.4,ἵημι,ἧκε,v3saia---,Aor. | Ind. | Act.,2274215.2,PRED_CO,Ref=1.208,Aor.,Ind.,Act.,
2274215.5,θεά,θεά,n-s---fn-,Agr.,2274215.16,SBJ_AP,Ref=1.208,Agr.,,,
2274215.6,λευκώλενος,λευκώλενος,a-s---fn-,Agr.,2274215.7,ATR,Ref=1.208,Agr.,,,
2274215.7,Ἥρα,Ἥρη,n-s---fn-,NomSubj.,2274215.16,SBJ_AP,Ref=1.208,NomSubj.,,,
2274215.8,ἄμφω,ἄμφω,a-d---ma-,AccObj. ,2274215.14,OBJ,Ref=1.209,AccObj.,,,
2274215.9,ὁμῶς,ὁμῶς,d--------,,2274215.14,ADV,Ref=1.209,,,,
2274215.1,θυμός,θυμῷ,n-s---md-,DatLoc. ,2274215.14,ADV,Ref=1.209,DatLoc.,,,
2274215.11,φιλέω,φιλέουσά,v-sppafn-,PresNoni. | PartCirc. | Act. | Agr.,2274215.14,ADV_CO,Ref=1.209,PresNoni.,PartCirc.,Act.,Agr.
2274215.12,τε,τε,g--------,,2274215.14,AuxY,Ref=1.209,,,,
2274215.13,κήδω,κηδομένη,v-sppefn-,PresNoni. | PartCirc. | MidMent. | Agr.,2274215.14,ADV_CO,Ref=1.209,PresNoni.,PartCirc.,MidMent.,Agr.
2274215.14,τε,τε,g--------,,2274215.4,COORD,Ref=1.209|SpaceAfter=No,,,,
,,,,,,,Ref=1.209,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274216.1,ἀλλά,ἀλλ’,d--------,,2274216.3,AuxZ,Ref=1.210,,,,
2274216.2,ἄγε,ἄγε,d--------,,2274216.3,AuxY,Ref=1.210,,,,
2274216.3,λήγω,λῆγ’,v2spma---,PresNoni. | ImprComm. | Act.,2274216.7,PRED_CO,Ref=1.210,PresNoni.,ImprComm.,Act.,
2274216.4,ἔρις,ἔριδος,n-s---fg-,GenVerb. ,2274216.3,OBJ,Ref=1.210|SpaceAfter=No,GenVerb.,,,
,,,,,,,Ref=1.210,,,,
,μη,μή,,,,,Ref=1.210|SpaceAfter=No,,,,
2274216.7,δέ,δέ,g--------,,2274216.0,COORD,Ref=1.210,,,,
2274216.8,ξίφος,ξίφος,n-s---na-,AccObj. ,2274216.9,OBJ,Ref=1.210,AccObj.,,,
2274216.9,ἕλκω,ἕλκεο,v2spme---,PresNoni. | ImprComm. | MidSpee.,2274216.7,PRED_CO,Ref=1.210,PresNoni.,ImprComm.,MidSpee.,
2274216.9,χείρ,χειρί,n-s---fd-,DatLoc. ,2274216.9,ADV,Ref=1.210|SpaceAfter=No,DatLoc.,,,
,,,,,,,Ref=1.210,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274217.1,ἀλλά,ἀλλ’,d--------,,2274217.5,AuxY,Ref=1.211,,,,
2274217.2,ἤτοι,ἤτοι,g--------,,2274217.5,AuxY,Ref=1.211,,,,
2274217.3,ἔπος,ἔπεσιν,n-p---nd-,DatMean. ,2274217.5,ADV,Ref=1.211,DatMean.,,,
2274217.4,μέν,μέν,g--------,,2274217.5,AuxY,Ref=1.211,,,,
2274217.5,ὀνειδίζω,ὀνείδισον,v2sama---,AorNoni. | ImprComm. | Act.,2274217.0,PRED,Ref=1.211,AorNoni.,ImprComm.,Act.,
2274217.6,ὡς,ὡς,d--------,,2274217.7,ADV,Ref=1.211,,,,
2274217.6,εἰμί,ἔσεταί,v3sfim---,FutHypo. | Ind. | MidSpon.,2274217.5,OBJ,Ref=1.211,FutHypo.,Ind.,MidSpon.,
2274217.8,πέρ,περ,g--------,,2274217.7,AuxY,Ref=1.211|SpaceAfter=No,,,,
,,,,,,,Ref=1.211,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274218.1,ὧδε,ὧδε,d--------,,2274218.3,ADV,Ref=1.212,,,,
2274218.2,γάρ,γάρ,g--------,,2274218.3,AuxY,Ref=1.212,,,,
2274218.3,ἐξερέω,ἐξερέω,v1sfia---,Fut. | Ind. | Act.,2274218.6,PRED_CO,Ref=1.212|SpaceAfter=No,Fut.,Ind.,Act.,
,,,,,,,Ref=1.212,,,,
2274218.3,ὁ,τὸ,p-s---nn-,NomSubj.,2274218.9,SBJ,Ref=1.212,NomSubj.,,,
2274218.6,δέ,δέ,g--------,,2274218.0,COORD,Ref=1.212,,,,
2274218.7,καί,καί,d--------,,2274218.9,AuxY,Ref=1.212,,,,
2274218.8,τελέω,τετελεσμένον,v-srpenn-,PerfNoni. | PartSupp. | MidSpon. | NomPred.,2274218.9,PNOM,Ref=1.212,PerfNoni.,PartSupp.,MidSpon.,NomPred.
2274218.8,εἰμί,ἔσται,v3sfim---,Fut. | Ind. | MidSpon.,2274218.6,PRED_CO,Ref=1.212|SpaceAfter=No,Fut.,Ind.,MidSpon.,
,,,,,,,Ref=1.212,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274219.1,καί,καί,c--------,,2274219.0,COORD,Ref=1.213,,,,
2274219.2,ποτέ,ποτέ,g--------,,2274219.6,ADV,Ref=1.213,,,,
2274219.2,σύ,τοι,p-s----d-,DatPos.,2274219.6,OBJ,Ref=1.213,DatPos.,,,
2274219.4,τρίς,τρίς,d--------,,2274219.5,AuxZ,Ref=1.213,,,,
2274219.5,τόσος,τόσσα,a-p---nn-,Agr.,2274219.8,ATR,Ref=1.213,Agr.,,,
2274219.6,πάρειμι,παρέσσεται,v3sfim---,Fut. | Ind. | MidSpon.,2274219.1,PRED_CO,Ref=1.213,Fut.,Ind.,MidSpon.,
2274219.7,ἀγλαός,ἀγλαά,a-p---nn-,Agr.,2274219.8,ATR,Ref=1.213,Agr.,,,
2274219.8,δῶρον,δῶρα,n-p---nn-,NomSubj.,2274219.6,SBJ,Ref=1.213,NomSubj.,,,
2274219.9,ὕβρις,ὕβριος,n-s---fg-,GBP,2274219.1,ADV,Ref=1.214,GBP,,,
2274219.1,ἕνεκα,εἵνεκα,r--------,Prep1.,2274219.6,AuxP,Ref=1.214,Prep1.,,,
2274219.11,ὅδε,τῆσδε,p-s---fg-,Agr.,2274219.9,ATR,Ref=1.214|SpaceAfter=No,Agr.,,,
,,,,,,,Ref=1.214,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274219.11,σύ,σὺ,p-s----n-,NomSubj.,2274220.6,SBJ,Ref=1.214,NomSubj.,,,
2274220.2,δέ,δ’,g--------,,2274220.6,AuxY,Ref=1.214,,,,
2274220.3,ἴσχω,ἴσχεο,v2spme---,PresNoni. | ImprComm. | MidDir.,2274220.6,PRED_CO,Ref=1.214|SpaceAfter=No,PresNoni.,ImprComm.,MidDir.,
,,,,,,,Ref=1.214,,,,
2274220.5,πείθω,πείθεο,v2spme---,PresNoni. | ImprComm. | MidSpon.,2274220.6,PRED_CO,Ref=1.214,PresNoni.,ImprComm.,MidSpon.,
2274220.6,δέ,δ’,g--------,,2274220.0,COORD,Ref=1.214,,,,
2274220.6,ἐγώ,ἡμῖν,p-p---fd-,DatVerb. ,2274220.5,OBJ,Ref=1.214|SpaceAfter=No,DatVerb.,,,
,,,,,,,Ref=1.214,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274220.6,ὁ,τὴν,p-s---fa-,AccObj. ,2274221.4,OBJ,Ref=1.215,AccObj.,,,
2274221.2,δέ,δ’,g--------,,2274221.0,COORD,Ref=1.215,,,,
2274221.3,ἀπαμείβομαι,ἀπαμειβόμενος,v-sppemn-,PresNoni. | PartCirc. | MidRecip. | Agr.,2274221.4,ADV,Ref=1.215,PresNoni.,PartCirc.,MidRecip.,Agr.
2274221.4,πρόσφημι,προσέφη,v3siia---,Impf. | Ind. | Act.,2274221.2,PRED_CO,Ref=1.215,Impf.,Ind.,Act.,
2274221.5,πούς,πόδας,n-p---ma-,AccResp.,2274221.6,ATR,Ref=1.215,AccResp.,,,
2274221.6,ὠκύς,ὠκύς,a-s---mn-,Agr.,2274221.7,ATR,Ref=1.215,Agr.,,,
2274221.7,Ἀχιλλεύς,Ἀχιλλεύς,n-s---mn-,NomSubj.,2274221.4,SBJ,Ref=1.215|SpaceAfter=No,NomSubj.,,,
,,,,,,,Ref=1.215,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274222.1,χρή,χρή,v3spia---,PresIter. | Ind. | Act.,2274222.0,PRED,Ref=1.216,PresIter.,Ind.,Act.,
2274222.2,μέν,μέν,g--------,,2274222.1,AuxY,Ref=1.216,,,,
2274222.3,σφωίτερος,σφωΐτερόν,a-s---na-,Agr.,2274222.6,ATR,Ref=1.216,Agr.,,,
2274222.4,γε,γε,g--------,,2274222.3,AuxZ,Ref=1.216,,,,
2274222.5,θεά,θεά,n-s---fv-,Voc. ,2274222.1,ExD,Ref=1.216,Voc.,,,
2274222.6,ἔπος,ἔπος,n-s---na-,AccObj. ,2274222.7,OBJ,Ref=1.216,AccObj.,,,
2274222.7,ἐρύω,εἰρύσσασθαι,v--anm---,AorNoni. | InfDyn. | MidIndir.,2274222.1,OBJ,Ref=1.216,AorNoni.,InfDyn.,MidIndir.,
2274222.8,καί,καί,d--------,,2274222.12,AuxZ,Ref=1.217,,,,
2274222.9,μάλα,μάλα,d--------,,2274222.12,ADV,Ref=1.217,,,,
2274222.1,πέρ,περ,g--------,,2274222.9,AuxZ,Ref=1.217,,,,
2274222.11,θυμός,θυμῷ,n-s---md-,DatLoc.,2274222.12,ADV,Ref=1.217,DatLoc.,,,
2274222.12,χολόω,κεχολωμένον,v-srpema-,PerfNoni. | PartCirc. | MidMent. | Agr.,2274222.7,ADV,Ref=1.217|SpaceAfter=No,PerfNoni.,PartCirc.,MidMent.,Agr.
,,,,,,,Ref=1.217,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274223.1,ὡς,ὧς,d--------,,2274223.5,ADV,Ref=1.217,,,,
2274223.2,γάρ,γάρ,g--------,,2274223.5,AuxY,Ref=1.217,,,,
2274223.3,ἀμείνων,ἄμεινον,a-s---nnc,NomPred.,2274223.5,PNOM,Ref=1.217|SpaceAfter=No,NomPred.,,,
,,,,,,,Ref=1.217,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274223.3,ὅς,ὅς,p-s---mn-,NomSubj.,2274224.4,SBJ,Ref=1.218,NomSubj.,,,
2274224.2,ἄν,κε,g--------,,2274224.4,AuxY,Ref=1.218,,,,
2274224.3,θεός,θεοῖς,n-p---md-,DatVerb. ,2274224.4,OBJ,Ref=1.218,DatVerb.,,,
2274224.4,ἐπιπείθομαι,ἐπιπείθηται,v3spse---,PresNoni. | SubjSubor. | MidSpon.,2274224.8,ATR,Ref=1.218,PresNoni.,SubjSubor.,MidSpon.,
2274224.5,μάλα,μάλα,d--------,,2274224.7,ADV,Ref=1.218,,,,
2274224.6,τε,τ’,g--------,,2274224.7,AuxY,Ref=1.218,,,,
2274224.7,κλύω,ἔκλυον,v3paia---,AorGnom. | Ind. | Act.,2274224.0,PRED,Ref=1.218,AorGnom.,Ind.,Act.,
2274224.8,αὐτός,αὐτοῦ,a-s---mg-,GenVerb. ,2274224.7,OBJ,Ref=1.218|SpaceAfter=No,GenVerb.,,,
,,,,,,,Ref=1.218,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274225.1,ἠμί,ἦ,v3siia---,Impf. | Ind. | Act.,2274225.19,PRED_CO,Ref=1.219,Impf.,Ind.,Act.,
2274225.2,καί,καί,c--------,,2274225.19,AuxY,Ref=1.219,,,,
2274225.3,ἐπί,ἐπ’,r--------,Prep3.,2274225.6,AuxP,Ref=1.219,Prep3.,,,
2274225.4,ἀργύρεος,ἀργυρέῃ,a-s---fd-,Agr.,2274225.5,ATR,Ref=1.219,Agr.,,,
2274225.5,κώπη,κώπῃ,n-s---fd-,GBP,2274225.3,OBJ,Ref=1.219,GBP,,,
2274225.6,ἔχω,σχέθε,v3saia---,Aor. | Ind. | Act.,2274225.19,PRED_CO,Ref=1.219,Aor.,Ind.,Act.,
2274225.6,χείρ,χεῖρα,n-s---fa-,AccObj. ,2274225.6,OBJ,Ref=1.219,AccObj.,,,
2274225.8,βαρύς,βαρεῖαν,a-s---fa-,Agr.,2274225.7,ATR,Ref=1.219|SpaceAfter=No,Agr.,,,
,,,,,,,Ref=1.219,,,,
2274225.1,ἄψ,ἄψ,d--------,,2274225.14,ADV,Ref=1.220,,,,
2274225.11,δέ,δ’,g--------,,2274225.19,AuxY,Ref=1.220,,,,
2274225.12,εἰς,ἐς,r--------,Prep3.,2274225.14,AuxP,Ref=1.220,Prep3.,,,
2274225.13,κολεόν,κουλεόν,n-s---na-,GBP,2274225.12,OBJ,Ref=1.220,GBP,,,
2274225.14,ὠθέω,ὦσε,v3saia---,Aor. | Ind. | Act.,2274225.19,PRED_CO,Ref=1.220,Aor.,Ind.,Act.,
2274225.15,μέγας,μέγα,a-s---na-,Agr.,2274225.16,ATR,Ref=1.220,Agr.,,,
2274225.16,ξίφος,ξίφος,n-s---na-,AccObj. ,2274225.14,OBJ,Ref=1.220|SpaceAfter=No,AccObj.,,,
,,,,,,,Ref=1.220,,,,
2274225.16,οὐ,οὐ,d--------,,2274225.2,AuxZ,Ref=1.220|SpaceAfter=No,,,,
2274225.19,δέ,δ’,g--------,,2274225.0,COORD,Ref=1.220,,,,
2274225.2,ἀπιθέω,ἀπίθησε,v3saia---,Aor. | Ind. | Act.,2274225.19,PRED_CO,Ref=1.220,Aor.,Ind.,Act.,
2274225.21,μῦθος,μύθῳ,n-s---md-,DatVerb. ,2274225.2,OBJ,Ref=1.221,DatVerb.,,,
2274225.22,Ἀθήνη,Ἀθηναίης,n-s---fg-,GenSep.,2274225.21,ATR,Ref=1.221|SpaceAfter=No,GenSep.,,,
,,,,,,,Ref=1.221,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274225.22,ὁ,ἣ,p-s---fn-,NomSubj.,2274226.5,SBJ,Ref=1.221,NomSubj.,,,
2274226.2,δέ,δ’,g--------,,2274226.0,COORD,Ref=1.221,,,,
2274226.3,Ὄλυμπος,Οὔλυμπον,n-s---ma-,AccObj. ,2274226.5,OBJ,Ref=1.221,AccObj.,,,
2274226.4,δέ,δέ,g--------,,2274226.3,AuxZ,Ref=1.221,,,,
2274226.5,βαίνω,βεβήκει,v3slia---,PperfImm. | Ind. | Act.,2274226.2,PRED_CO,Ref=1.221,PperfImm.,Ind.,Act.,
2274226.6,δῶμα,δώματ’,n-p---na-,GBP,2274226.7,OBJ,Ref=1.222,GBP,,,
2274226.7,εἰς,ἐς,r--------,Prep3.,2274226.5,AuxP,Ref=1.222,Prep3.,,,
2274226.8,αἰγίοχος,αἰγιόχοιο,a-s---mg-,Agr.,2274226.9,ATR,Ref=1.222,Agr.,,,
2274226.9,Ζεύς,Διός,n-s---mg-,GenPos. ,2274226.6,ATR,Ref=1.222,GenPos.,,,
2274226.1,μετά,μετά,r--------,Prep3.,2274226.5,AuxP,Ref=1.222,Prep3.,,,
2274226.11,δαίμων,δαίμονας,n-p---ma-,GBP,2274226.1,OBJ,Ref=1.222,GBP,,,
2274226.12,ἄλλος,ἄλλους,a-p---ma-,Agr.,2274226.11,ATR,Ref=1.222|SpaceAfter=No,Agr.,,,
,,,,,,,Ref=1.222,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274227.1,Πηλείδης,Πηλεΐδης,n-s---mn-,NomSubj.,2274227.7,SBJ,Ref=1.223,NomSubj.,,,
2274227.2,δέ,δ’,g--------,,2274227.9,AuxY,Ref=1.223,,,,
2274227.3,ἐξαῦτις,ἐξαῦτις,d--------,,2274227.7,ADV,Ref=1.223,,,,
2274227.4,ἀταρτηρός,ἀταρτηροῖς,a-p---nd-,Agr.,2274227.5,ATR,Ref=1.223,Agr.,,,
2274227.5,ἔπος,ἐπέεσσιν,n-p---nd-,DatInstr. Means,2274227.7,ADV,Ref=1.223,DatInstr. Means,,,
2274227.6,Ἀτρείδης,Ἀτρεΐδην,n-s---ma-,AccObj. ,2274227.7,OBJ,Ref=1.224,AccObj.,,,
2274227.7,προσεῖπον,προσέειπε,v3saia---,Aor. | Ind. | Act.,2274227.9,PRED_CO,Ref=1.224|SpaceAfter=No,Aor.,Ind.,Act.,
,,,,,,,Ref=1.224,,,,
2274227.9,καί,καί,c--------,,2274227.0,COORD,Ref=1.224,,,,
2274227.9,οὐ,οὔ,d--------,,2274227.12,AuxZ,Ref=1.224,,,,
2274227.11,πω,πω,g--------,,2274227.12,AuxY,Ref=1.224,,,,
2274227.12,λήγω,λῆγε,v3siia---,Impf. | Ind. | Act.,2274227.9,PRED_CO,Ref=1.224,Impf.,Ind.,Act.,
2274227.13,χόλος,χόλοιο,n-s---mg-,GenVerb. ,2274227.12,OBJ,Ref=1.224|SpaceAfter=No,GenVerb.,,,
,,,,,,,Ref=1.224,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274228.1,οἰνοβαρής,οἰνοβαρές,a-s---mv-,Voc. ,2274228.26,ExD,Ref=1.225|SpaceAfter=No,Voc.,,,
,,,,,,,Ref=1.225,,,,
2274228.3,κύων,κυνός,n-s---mg-,GenPos.,2274228.4,ATR,Ref=1.225,GenPos.,,,
2274228.4,ὄμμα,ὄμματ’,n-p---na-,AccObj. ,2274228.8,OBJ_CO,Ref=1.225,AccObj.,,,
2274228.5,ἔχω,ἔχων,v-sppamn-,PresNoni. | PartAttr. | Act. | Agr.,2274228.1,ATR,Ref=1.225|SpaceAfter=No,PresNoni.,PartAttr.,Act.,Agr.
,,,,,,,Ref=1.225,,,,
2274228.7,καρδία,κραδίην,n-s---fa-,AccObj. ,2274228.8,OBJ_CO,Ref=1.225,AccObj.,,,
2274228.8,δέ,δ’,g--------,,2274228.5,COORD,Ref=1.225,,,,
2274228.9,ἔλαφος,ἐλάφοιο,n-s---mg-,GenPos.,2274228.7,ATR,Ref=1.225|SpaceAfter=No,GenPos.,,,
,,,,,,,Ref=1.225,,,,
2274228.11,οὔτε,οὔτέ,d--------,,2274228.17,AuxZ,Ref=1.226,,,,
2274228.12,ποτέ,ποτ’,g--------,,2274228.26,AuxY,Ref=1.226,,,,
2274228.13,εἰς,ἐς,r--------,Prep3.,2274228.17,AuxP,Ref=1.226,Prep3.,,,
2274228.14,πόλεμος,πόλεμον,n-s---ma-,GBP,2274228.13,ADV,Ref=1.226,GBP,,,
2274228.15,ἅμα,ἅμα,r--------,Prep3.,2274228.17,AuxP,Ref=1.226,Prep3.,,,
2274228.16,λαός,λαῷ,n-s---md-,GBP,2274228.15,ADV,Ref=1.226,GBP,,,
2274228.17,θωρήσσω,θωρηχθῆναι,v--anp---,AorNoni. |InfDyn. | Pass.,2274228.18,OBJ_CO,Ref=1.226,AorNoni.,InfDyn.,Pass.,
2274228.17,οὐ,οὔ,d--------,,2274228.26,COORD,Ref=1.227,,,,
2274228.19,τε,τε,g--------,,2274228.18,AuxZ,Ref=1.227,,,,
2274228.2,λόχος,λόχον,n-s---ma-,AccDirec.,2274228.22,OBJ,Ref=1.227,AccDirec.,,,
2274228.21,δέ,δ’,g--------,,2274228.2,AuxZ,Ref=1.227,,,,
2274228.22,εἶμι,ἰέναι,v--pna---,PresNoni. |InfDyn. | Act.,2274228.18,OBJ_CO,Ref=1.227,PresNoni.,InfDyn.,Act.,
2274228.23,σύν,σύν,r--------,Prep2.,2274228.22,AuxP,Ref=1.227,Prep2.,,,
2274228.24,ἀριστεύς,ἀριστήεσσιν,n-p---md-,GBP,2274228.23,ADV,Ref=1.227,GBP,,,
2274228.25,Ἀχαιός,Ἀχαιῶν,a-p---mg-,GenPart.,2274228.24,ATR,Ref=1.227,GenPart.,,,
2274228.26,τλάω,τέτληκας,v2sria---,Perf. | Ind. | Act.,2274228.0,PRED,Ref=1.228,Perf.,Ind.,Act.,
2274228.27,θυμός,θυμῷ,n-s---md-,DatLoc.,2274228.26,ADV,Ref=1.228|SpaceAfter=No,DatLoc.,,,
,,,,,,,Ref=1.228,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274228.27,ὁ,τὸ,p-s---nn-,NomSubj.,2274229.5,SBJ,Ref=1.228,NomSubj.,,,
2274229.2,δέ,δέ,g--------,,2274229.0,COORD,Ref=1.228,,,,
2274229.2,σύ,τοι,p-s----d-,DatExpr.,2274229.4,ATR,Ref=1.228,DatExpr.,,,
2274229.2,κήρ,κήρ,n-s---mn-,NomPred.,2274229.6,PNOM,Ref=1.228,NomPred.,,,
2274229.5,εἴδομαι,εἴδεται,v3spie---,Pres. | Ind. | MidSpon.,2274229.2,PRED_CO,Ref=1.228,Pres.,Ind.,MidSpon.,
2274229.5,εἰμί,εἶναι,v--pna---,PresNoni. |InfDec. | Act.,2274229.5,OBJ,Ref=1.228|SpaceAfter=No,PresNoni.,InfDec.,Act.,
,,,,,,,Ref=1.228,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274230.1,ἦ,ἦ,d--------,,2274230.4,AuxY,Ref=1.229,,,,
2274230.2,πολύς,πολύ,a-s---na-,AccAdv.,2274230.3,AuxZ,Ref=1.229,AccAdv.,,,
2274230.3,λωίων,λώϊόν,a-s---nnc,,2274230.4,PNOM,Ref=1.229,,,,
2274230.3,εἰμί,ἐστι,v3spia---,PresIter. | Ind. | Act.,2274230.0,PRED,Ref=1.229,PresIter.,Ind.,Act.,
2274230.5,κατά,κατά,r--------,Prep3.,2274230.1,AuxP,Ref=1.229,Prep3.,,,
2274230.6,στρατός,στρατόν,n-s---ma-,GBP,2274230.5,ADV,Ref=1.229,GBP,,,
2274230.7,εὐρύς,εὐρύν,a-s---ma-,Agr.,2274230.6,ATR,Ref=1.229,Agr.,,,
2274230.8,Ἀχαιός,Ἀχαιῶν,a-p---mg-,GenPos. ,2274230.6,ATR,Ref=1.229,GenPos.,,,
2274230.9,δῶρον,δῶρ’,n-p---na-,AccObj. ,2274230.1,OBJ,Ref=1.230,AccObj.,,,
2274230.1,ἀφαιρέω,ἀποαιρεῖσθαι,v--pne---,PresNoni. |InfDyn. | MidIndir.,2274230.4,SBJ,Ref=1.230,PresNoni.,InfDyn.,MidIndir.,
2274230.1,ὅς,ὅς,p-s---mn-,NomSubj.,2274230.15,SBJ,Ref=1.230,NomSubj.,,,
2274230.1,τις,τις,p-s---mn-,Agr.,2274230.11,ATR,Ref=1.230,Agr.,,,
2274230.1,σύ,σέθεν,p-s----g-,GenLoc.,2274230.14,ATR,Ref=1.230,GenLoc.,,,
2274230.14,ἀντίον,ἀντίον,n-s---na-,AccAdv.,2274230.15,ADV,Ref=1.230,AccAdv.,,,
2274230.15,εἶπον,εἴπῃ,v3sasa---,AorNoni. | SubjSubor. | Act.,2274230.1,OBJ,Ref=1.230|SpaceAfter=No,AorNoni.,SubjSubor.,Act.,
,,,,,,,Ref=1.230,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,_,,,,
2274231.1,δημοβόρος,δημοβόρος,a-s---mn-,Agr.,2274231.2,ATR,Ref=1.231,Agr.,,,
